date,price,grade,has_basement,living_in_m2,renovated,nice_view,perfect_condition,has_lavatory,single_floor,quartile_zone
2014-10-15,-0.9441447561689498,1,False,-0.9152050470956179,False,False,False,True,False,2
2014-05-21,-1.3479288755640904,3,False,-1.1872078672329636,False,False,False,False,True,1
2015-04-21,-0.3913450689017931,3,False,-0.27599841977285566,False,False,False,False,False,3
2015-04-08,-0.6028510362040096,2,False,-0.5072008168895994,False,False,False,True,True,2
2014-06-26,-1.2037202614943974,1,True,-0.3439991248071921,False,False,True,False,True,1
2014-12-08,-0.5788162671923941,3,False,0.8664134248039959,False,False,False,False,False,1
2014-09-25,1.7285215579226947,4,True,0.6896115917147211,False,False,True,True,True,3
2014-06-10,0.11795168645433948,3,True,-1.214408149246698,False,False,False,True,False,4
2015-04-22,1.271860946702,3,True,1.1520163859482087,False,False,False,False,True,4
2015-04-22,-0.6076579900063327,3,True,-0.2895985607797231,False,False,False,True,True,2
2014-12-15,0.9930576261672601,4,False,1.1792166679619434,False,False,False,True,False,4
2014-10-20,-0.3913450689017931,2,False,-0.37119940682092656,False,False,False,True,False,4
2014-12-30,-1.3719636445757057,1,True,-0.42559997084839596,False,False,False,False,True,1
2014-11-25,-0.18224257850073822,2,True,-0.26239827876598865,False,True,False,False,False,2
2014-07-02,-0.7961867181334448,3,False,0.39312851776501423,False,False,False,True,False,1
2014-10-20,-0.4105728841110855,3,False,0.404008630570508,False,False,False,True,False,2
2015-04-22,-0.8528126339248109,3,False,0.009604541371356997,False,False,False,True,False,1
2014-09-26,-0.12215565597169945,4,False,0.9072138478245974,False,False,False,True,False,1
2014-12-03,-1.3851827675320942,1,False,-1.6904130844870529,False,False,True,False,True,1
2014-05-06,0.11338508034213253,2,True,-1.0648065981711579,False,False,False,True,True,3
2014-09-05,-0.07408611794846842,3,True,-0.12639686869731584,False,False,False,False,True,3
2015-03-18,-0.8431987263201647,1,False,-0.820004060047547,False,False,False,True,True,2
2014-11-24,-1.084027111816552,1,False,-1.8944151995900622,False,False,False,False,True,2
2014-09-08,-1.1171950930525814,2,False,-0.6840026499788742,False,False,False,True,True,1
2014-08-07,-0.20387387061119217,2,True,-0.04479602265611197,False,False,False,False,True,2
2015-03-04,1.468946052597247,3,False,-0.04479602265611197,False,True,False,True,False,3
2015-01-02,-0.3240477156692697,2,False,-0.4800005348758649,False,False,False,True,True,2
2015-04-29,-0.12215565597169945,1,True,-0.26239827876598865,False,False,False,True,False,3
2014-10-01,-0.26636427004139246,2,True,-1.119207162198627,False,False,False,True,True,2
2015-05-05,-0.26636427004139246,3,True,-0.6568023679651397,False,False,False,True,False,3
2015-01-22,-0.6845692508435023,2,True,-1.364009700322238,False,False,False,False,True,2
2014-12-04,1.319930484725231,2,True,0.09120538741256086,False,False,False,True,True,4
2015-03-18,0.8608663966033748,3,False,-0.23519799675225375,False,False,False,False,False,3
2014-05-21,1.036320210388168,3,True,0.8120128607765265,False,False,False,True,True,4
2014-09-14,0.9978645799695832,4,False,0.9072138478245974,False,False,False,True,False,4
2014-09-25,-0.7086040198551178,2,False,-0.8064039190406798,False,False,False,False,True,2
2014-05-15,-0.6030913838941258,3,False,-0.7520033550132106,False,False,False,False,True,2
2014-10-24,-1.1796854924827818,1,False,-1.731213507507655,False,False,False,False,True,3
2014-11-10,0.565238737760504,2,True,0.9344141298383323,False,False,True,True,False,3
2014-07-25,0.22394501779556386,2,False,-0.439200111855263,False,False,False,True,True,4
2015-04-14,-0.12215565597169945,3,True,0.24080693848810072,False,False,False,True,True,4
2014-05-30,-0.05005134893685292,3,True,-0.1807974327247848,False,False,True,True,True,3
2014-06-23,-0.6028510362040096,2,True,1.1520163859482087,False,True,False,False,True,2
2015-03-18,1.031513256585845,4,False,0.5128097586254463,False,False,False,True,False,2
2015-04-06,2.016938786062081,3,True,0.5400100406391808,False,False,False,True,True,4
2014-10-09,-1.023459493907281,2,False,-0.6568023679651397,False,False,False,True,True,1
2014-07-15,0.13769865267428277,3,False,1.3016179370237488,False,False,False,True,False,2
2014-09-09,1.0267063027835217,2,True,0.5128097586254463,False,True,False,True,True,1
2014-10-01,1.795818911155218,3,True,0.6624113097009866,False,False,False,True,True,3
2014-05-29,-0.3048199004599773,3,False,-0.003995599635510035,False,False,False,True,True,1
2014-08-28,0.8392351044929208,2,False,-0.8880047650818834,False,False,False,False,True,4
2014-05-09,0.32248757074318746,3,False,0.5128097586254463,False,False,False,True,False,4
2015-04-08,-1.0412452229758764,3,False,-0.9016049060887507,False,False,False,True,False,1
2014-11-20,-0.8912682643433957,2,True,0.05040496439195893,False,False,False,True,False,1
2014-06-24,-0.8431987263201647,1,False,-1.6360125204595837,False,False,False,False,True,2
2014-07-01,-0.5667988826865863,3,False,0.1728062334537643,False,False,False,True,False,2
2014-06-13,-0.5067119601575476,2,False,0.3632082075499065,False,False,False,True,False,2
2015-03-19,-1.0357172261032048,4,True,-1.2008080082398307,False,False,False,False,False,1
2014-07-02,0.3585397242606107,2,True,0.28160736150870264,False,False,False,True,True,3
2015-03-05,-0.6509205742272406,2,False,0.49920961761857935,False,False,False,True,False,2
2014-10-17,-0.030823533727560512,3,False,-1.0376063161574234,False,False,False,True,False,3
2015-05-01,1.175721870655538,4,False,-0.5208009578964669,False,False,False,True,False,4
2015-04-08,0.055701634714255314,3,True,0.8664134248039959,False,False,True,False,True,2
2014-09-08,1.726118081021533,4,True,1.1248161039344737,False,True,False,True,True,4
2014-06-27,-0.290399039053008,3,False,-1.214408149246698,False,False,False,True,False,3
2015-03-11,-0.24232950102977696,2,True,-0.031195881649244934,False,False,False,True,True,3
2015-04-28,-0.8431987263201647,1,False,-1.2824088542810343,False,False,False,False,True,2
2014-12-01,0.19029634117930216,2,False,-1.4184102643497072,False,False,False,False,True,3
2015-04-21,0.4282405543942957,3,False,1.560020616154227,False,False,False,True,False,2
2014-11-24,-0.870117667613174,2,False,-0.22431788394675997,False,False,False,True,False,1
2015-04-24,0.9834437185626139,2,True,-1.2688087132741672,False,True,False,False,True,3
2015-01-13,-0.16541824019260734,4,False,1.0704155399070048,False,False,False,True,False,2
2014-07-16,-0.6869727277446639,2,False,-1.2552085722672999,False,False,False,False,True,2
2015-04-10,-0.37452073059366225,2,False,-0.12639686869731584,False,False,False,True,True,1
2014-08-28,1.271860946702,3,False,0.2952075025155701,False,False,False,True,True,4
2014-07-09,-0.9201099871573343,2,True,-0.09919658668358135,False,False,False,True,True,1
2014-06-26,0.9209533191324136,3,True,1.8592237183053066,True,True,False,True,False,1
2014-09-05,0.7190612594348433,3,False,-0.5072008168895994,False,False,False,True,True,2
2014-08-25,-0.9874073403898577,2,False,-0.031195881649244934,False,False,True,True,True,1
2015-04-28,0.02181261040787745,4,True,1.165616526955076,False,False,False,True,True,1
2014-08-05,-0.5836232209947172,2,False,-1.214408149246698,False,True,False,True,True,2
2015-01-17,-1.1556507234711662,2,True,-0.6432022269582722,False,False,False,True,True,1
2014-09-11,0.3825744932722262,5,True,2.457629922607467,False,False,False,False,True,1
2014-08-25,-0.1704655416850466,2,True,-1.010406034143689,False,False,True,True,True,3
2015-04-13,0.5267831073419192,3,True,0.37680834855677353,False,True,False,True,True,3
2014-09-15,2.1851821691433893,4,True,1.3560185010512178,False,False,False,True,False,3
2014-07-24,1.6804520198994637,4,True,2.4168294995868655,False,False,False,False,True,3
2014-06-02,-0.9633725713782422,2,False,-0.7792036370269451,False,False,False,False,True,2
2014-07-02,1.5362434058297705,4,False,1.274417655010014,False,False,False,True,False,4
2014-06-23,-0.718217927459764,2,False,-1.2552085722672999,False,False,False,False,True,3
2015-03-11,-0.4829175388360482,3,False,0.18640637446063174,False,False,False,True,False,2
2014-10-07,1.233405316283415,4,False,0.5536101816460482,False,False,False,True,True,4
2014-08-05,-1.2277550305060128,2,True,0.09120538741256086,False,False,False,True,True,1
2014-05-13,0.022052958097993604,3,True,2.552830909655538,False,False,False,True,True,4
2015-04-14,-1.1075811854479352,1,False,0.06400510539882638,False,False,False,True,False,1
2014-07-17,-0.05485830273917602,2,True,0.4720093356048444,True,False,False,False,False,2
2014-12-02,0.25278674060950246,2,True,0.28160736150870264,False,False,False,True,True,2
2014-06-04,0.21433111019091766,3,False,-0.5616013809170688,False,False,False,True,False,3
2014-07-08,-1.3166836758489902,2,False,-0.8608044830681487,False,False,False,False,False,3
2014-11-05,0.9930576261672601,3,False,0.6760114507078536,False,False,False,True,False,4
2014-06-09,-0.5196907354238199,3,False,0.3224077845293046,False,False,False,True,False,1
2015-03-27,-0.4105728841110855,3,False,0.28160736150870264,False,False,False,True,False,1
2014-11-05,-0.290399039053008,3,True,0.5808104636597827,False,True,False,True,True,2
2014-12-02,-1.1080618808281675,2,False,-0.8064039190406798,False,False,False,True,True,1
2014-07-09,-0.8431987263201647,1,True,-0.1807974327247848,False,False,False,True,True,2
2015-03-27,-0.9484710145910406,2,True,0.22720679748123368,False,False,False,True,True,1
2014-07-01,-0.24232950102977696,2,False,-0.8880047650818834,False,False,False,True,True,4
2014-07-29,0.058105111615416864,4,False,1.165616526955076,False,False,False,True,False,2
2014-09-16,-0.7855152806922875,2,False,-0.0855964456767139,False,False,False,False,True,1
2015-02-03,-0.9393378023666267,3,False,-1.5680118154252474,False,False,False,True,False,3
2015-04-29,0.5748526453651502,2,False,0.09120538741256086,False,False,False,False,False,3
2014-08-05,0.5027483383303037,3,True,1.4648196291061557,False,False,False,True,False,1
2014-08-05,-1.0835464164363198,1,False,-1.309609136294769,False,False,False,False,True,1
2014-12-01,-0.6413066666225944,2,False,-1.0240061751505563,False,False,False,True,False,2
2014-07-30,0.018207395056135122,2,False,-0.6024018039376703,False,False,False,False,False,3
2014-09-26,-0.6028510362040096,1,True,-1.2824088542810343,False,False,False,False,True,3
2014-06-12,0.47871356931868825,3,True,-0.6024018039376703,False,False,False,False,False,4
2014-12-26,-0.48267719114593205,4,False,1.0840156809138721,False,False,False,True,False,2
2014-10-20,-0.2906393867431241,2,True,0.3360079255361716,True,False,False,True,True,2
2014-11-04,2.1503557888455584,4,False,2.1856271024701224,False,False,False,True,False,4
2014-07-22,0.5267831073419192,3,True,-0.2895985607797231,False,True,False,True,True,1
2014-05-05,-0.6509205742272406,2,False,-1.1328073032054944,False,False,False,False,False,2
2014-08-27,-0.953758663773596,2,False,-1.10560702119176,False,False,False,False,True,2
2015-03-17,-0.03563048752988361,2,False,-0.7928037780338125,False,False,False,True,True,3
2015-03-19,-0.29280251595416956,2,False,-0.820004060047547,False,False,False,False,True,2
2014-11-06,1.4352973759809855,3,False,0.07760524640569341,False,False,True,True,False,4
2014-09-19,1.4638987511048078,4,False,1.2064169499756776,False,False,False,True,False,4
2014-06-09,-0.5896319132476211,2,True,-1.214408149246698,False,False,False,True,False,3
2014-07-29,1.319930484725231,3,True,0.7712124377559245,False,True,False,True,True,1
2014-06-30,1.9207997100156187,3,False,-0.20799771473851927,False,False,False,True,False,3
2014-07-09,1.319930484725231,4,False,1.451219488099289,False,False,False,True,False,4
2014-10-07,-0.3625033460878545,2,True,0.15920609244689726,False,False,False,True,True,3
2015-04-06,0.5980798461379755,4,True,1.7368224492435014,False,False,False,True,False,3
2014-08-11,1.0312729088957286,3,False,0.7712124377559245,False,False,False,True,False,2
2014-07-16,1.7285215579226947,4,False,2.3080283715319276,False,False,False,True,False,4
2014-06-24,-1.1508437696688432,2,False,0.06400510539882638,False,False,False,True,False,2
2015-04-20,0.7094473518301971,4,False,1.0296151168864032,False,False,False,True,False,4
2014-08-20,0.022052958097993604,2,False,-0.2487981377591212,False,False,True,True,True,2
2015-02-02,-1.237368938110659,2,False,0.07760524640569341,False,False,False,True,False,1
2014-11-10,-1.2758245685292438,2,False,-1.2416084312604327,False,False,False,False,True,1
2014-06-16,0.47871356931868825,3,False,0.22720679748123368,False,False,False,True,False,3
2014-08-22,0.8921115963184749,3,False,-0.27599841977285566,False,False,False,True,False,3
2015-05-04,-0.8528126339248109,3,True,-0.45280025286213044,False,False,False,True,True,1
2015-02-09,-0.8563601658309253,3,False,-0.30319870178659014,False,False,False,True,False,1
2014-10-14,1.319930484725231,2,True,0.2000065154674992,False,False,True,True,True,4
2014-06-25,0.5860336199093538,5,True,2.199227243476989,False,False,False,False,False,4
2014-08-08,-0.37452073059366225,3,False,-0.7112029319926086,False,False,False,True,False,3
2014-08-28,-0.9874073403898577,1,False,-1.2960089952879017,False,False,False,False,True,1
2015-04-09,0.16626157216768664,2,False,-0.7248030729994761,False,False,False,False,True,3
2014-06-19,0.3969953546791955,3,True,0.14560595144002983,False,False,False,True,True,4
2014-07-01,2.6178080113524684,5,False,2.4712300636143345,False,False,False,True,False,4
2014-10-07,-0.43460765312270105,2,False,-0.27599841977285566,False,False,False,True,False,2
2014-12-23,-1.0210560170061194,2,False,-0.5017607604868525,False,False,False,True,False,1
2014-08-05,0.51236224593495,3,False,0.5808104636597827,False,False,False,True,False,2
2014-10-15,-1.0306699246107656,2,True,-0.23519799675225375,False,False,False,False,True,1
2014-08-18,-1.0883533702386428,1,False,-1.2008080082398307,False,False,False,True,True,1
2015-03-26,-0.3036181620093965,3,False,-0.8880047650818834,False,False,False,False,True,4
2014-09-18,-0.6268858052156251,2,False,-1.119207162198627,False,False,False,False,True,2
2014-06-17,-1.1220020468549046,2,False,-0.9152050470956179,False,False,False,True,False,1
2014-11-05,-0.8335848187155185,2,False,-0.4800005348758649,False,False,False,False,False,3
2014-11-24,-1.0595116474247042,2,False,-0.9832057521299543,False,False,False,False,True,2
2015-02-02,0.20952415638859456,2,True,0.06400510539882638,False,False,False,True,True,3
2015-03-05,2.641842780364084,3,True,0.13200581043316278,False,False,False,False,False,4
2014-06-27,0.07012249612122462,3,False,0.37680834855677353,False,False,False,True,False,3
2014-09-18,1.988048993710119,4,False,2.1584268204563872,False,False,False,True,False,4
2014-10-09,-1.1316159544595508,1,False,-1.6768129434801857,False,False,False,False,True,1
2014-05-15,0.6950264904232278,4,False,0.9888146938658012,False,False,False,True,False,3
2014-11-11,-1.0835464164363198,3,False,-0.2215978557453867,False,False,False,True,False,1
2014-08-25,2.5216689353060064,3,True,1.9000241413259091,True,False,True,False,False,3
2015-03-30,-0.04043744133220671,1,True,0.1728062334537643,False,False,False,False,True,3
2014-08-01,1.7813980497482487,5,True,1.0432152578932703,False,True,False,True,False,2
2014-06-26,-0.9970212479945039,2,False,-0.4119998298415285,False,False,False,True,False,1
2015-02-13,-0.8191639573085492,2,False,-0.7112029319926086,False,False,False,False,True,2
2014-06-08,-0.14619042498331494,2,True,-0.6976027909857416,False,False,False,False,True,3
2014-06-26,1.560278174841386,2,False,0.1728062334537643,False,False,False,True,True,4
2014-07-16,-0.41297636101224705,3,True,-0.820004060047547,False,False,False,True,False,3
2014-06-30,-0.27117122384371556,3,False,-0.6024018039376703,False,False,False,True,True,4
2014-09-11,-0.17022519399493044,2,True,0.2000065154674992,False,False,False,True,True,2
2014-08-05,-0.9777934327852115,2,False,-0.7792036370269451,False,False,False,True,True,1
2014-12-11,0.23836587920253316,3,False,-0.6432022269582722,True,False,False,True,True,3
2015-01-12,1.560278174841386,3,True,0.5672103226529157,True,False,False,True,False,3
2014-08-08,0.6469569523999968,4,True,0.41760877157737547,False,False,False,True,True,4
2015-01-14,-1.2662106609245976,2,True,-0.07199630466984645,False,False,False,True,True,1
2015-04-09,-0.3625033460878545,3,False,-0.2487981377591212,False,False,False,True,True,2
2014-11-24,-0.7230248812620871,2,True,0.6216108866803847,False,False,False,False,True,2
2014-12-03,2.4735993972827752,2,True,1.1248161039344737,False,True,False,True,True,4
2015-02-24,1.9207997100156187,4,False,0.3088076435224371,False,False,False,True,True,4
2014-11-21,1.2117740241729613,2,False,-0.9696056111230871,False,False,False,False,True,4
2014-06-23,0.07012249612122462,3,True,-0.6568023679651397,False,False,False,True,False,3
2015-01-30,-0.05005134893685292,2,False,-0.15359715071105032,False,False,False,False,False,2
2014-10-30,-0.9393378023666267,2,False,-0.5344010989033339,False,False,False,True,False,2
2015-02-25,-0.9090539934119911,3,True,0.06400510539882638,False,False,False,True,True,1
2014-05-13,-0.09812088696008393,4,False,1.9136242823327765,False,False,False,True,False,2
2015-03-11,0.8680768273068594,2,True,0.43120891258424293,False,False,False,True,False,4
2014-05-19,-0.6845692508435023,1,False,-0.5072008168895994,False,False,False,False,False,3
2015-04-13,-0.6148684207098173,2,True,-0.16719729171791733,False,False,False,False,True,1
2014-12-08,-0.7951291882969337,2,False,-1.010406034143689,False,False,False,False,True,2
2014-09-08,1.319930484725231,3,True,1.2336172319894123,False,False,False,True,False,3
2014-08-25,-0.8912682643433957,3,False,-1.2688087132741672,False,False,False,True,False,3
2014-06-20,1.3430038629763819,3,False,1.111215962927607,False,False,False,True,False,4
2014-09-24,-1.2892840391757485,1,False,-0.9424053291093526,False,False,False,False,True,1
2015-04-29,-1.2037202614943974,2,False,-1.3776098413291056,False,False,False,False,True,1
2014-09-26,-1.3407184448606058,2,False,-0.8744046240750162,False,False,False,False,True,1
2014-06-16,-0.02601657992523741,2,False,-0.6024018039376703,False,False,False,True,True,4
2014-11-13,-0.6028510362040096,2,False,-1.3776098413291056,False,False,False,False,True,2
2015-03-25,1.0793424469189599,3,True,0.37680834855677353,False,True,False,True,True,3
2014-12-16,-1.5786626580755991,2,False,-1.2008080082398307,False,False,False,False,True,1
2014-05-07,2.2332517071666205,4,True,-0.0855964456767139,False,True,False,True,True,4
2014-10-23,2.3293907832130825,5,False,2.008825269380847,False,True,True,True,False,4
2014-11-03,1.175721870655538,4,False,1.2880177960168813,False,False,False,True,False,4
2015-03-30,0.9113394115277673,4,False,2.212827384483856,False,False,False,True,False,2
2014-10-13,-0.5595884519831017,2,True,-0.4119998298415285,False,False,False,True,True,2
2014-12-29,-1.3142801989478285,1,False,-1.5136112513977782,False,False,False,False,True,1
2014-06-18,-1.1220020468549046,2,False,-0.9424053291093526,False,False,False,False,True,2
2014-06-10,1.896764941004003,4,True,1.8864240003190416,False,True,False,True,False,2
2014-07-08,-0.5451675905761324,2,False,-0.19439757373165223,False,False,False,False,False,2
2015-02-18,-1.0859498933374814,2,False,-1.0512064571642907,False,False,False,False,True,2
2014-12-11,-1.0402838322154118,2,False,-0.5072008168895994,False,False,False,True,False,2
2014-08-21,-1.3964791089675537,1,False,-0.9832057521299543,False,False,True,False,True,1
2014-07-15,-0.4105728841110855,2,True,-0.6976027909857416,False,False,False,True,True,2
2015-03-04,0.7767447050627205,4,False,1.2880177960168813,False,False,False,True,False,2
2015-04-17,-0.5067119601575476,2,False,0.3632082075499065,False,True,False,False,False,2
2015-04-13,0.8392351044929208,3,True,-0.6976027909857416,False,False,False,True,True,3
2014-08-25,-1.001828201796827,1,False,-1.5680118154252474,False,False,False,False,True,2
2015-03-09,0.3969953546791955,4,True,1.6416214621954308,False,False,False,True,False,2
2014-12-26,0.6229221833883812,4,False,0.41760877157737547,False,False,False,True,False,4
2015-04-28,-0.8912682643433957,2,False,-0.4664003938689979,False,False,False,True,False,1
2015-02-24,0.3104701862373797,1,False,-1.0648065981711579,False,False,False,False,True,3
2014-09-02,0.8392351044929208,2,True,1.2880177960168813,False,True,False,False,True,3
2014-06-30,-0.19425996300654597,2,True,-0.09919658668358135,False,False,False,False,True,3
2014-05-20,-0.8191639573085492,2,True,-0.4936006758827324,False,False,False,True,False,1
2014-09-23,-1.1075811854479352,2,False,-0.3167988427934576,False,False,False,True,False,1
2015-05-06,0.4066092622838417,3,True,-0.031195881649244934,False,False,False,True,True,4
2014-12-26,-1.324134454242591,1,False,-1.2824088542810343,False,False,False,False,True,1
2014-06-09,0.6229221833883812,4,False,0.9752145528589338,False,True,False,True,False,3
2014-09-12,1.8174742380346836,4,True,1.1792166679619434,False,True,False,True,True,2
2014-09-05,-1.0354768784130888,1,True,-1.0240061751505563,False,False,False,False,True,1
2014-09-23,-1.1075811854479352,1,True,-1.1328073032054944,False,True,False,False,True,2
2014-08-12,1.800625864957541,3,True,-0.003995599635510035,False,False,True,True,False,4
2014-12-16,-0.9160240764253597,2,True,-0.4936006758827324,False,True,False,True,True,1
2014-05-07,-1.804589486784785,1,False,-1.4184102643497072,False,False,False,False,True,1
2014-11-03,0.11819203414445563,3,False,1.0568153989001376,False,False,False,True,False,4
2014-07-03,-0.6461136204249175,1,False,-0.765603496020078,False,False,False,False,False,3
2015-03-27,-1.28543847613389,1,False,-1.0784067391780252,False,False,False,False,True,3
2014-05-02,0.7190612594348433,4,False,1.1792166679619434,False,False,False,True,False,2
2014-10-01,0.8873046425161518,3,False,-0.27599841977285566,False,True,False,True,True,3
2015-04-07,-0.5778548764319295,2,False,-1.1328073032054944,False,False,False,False,True,1
2014-11-19,0.26240064821414866,3,False,0.10480552841942789,False,False,False,True,False,4
2015-01-26,-1.1652646310758124,2,True,0.24080693848810072,False,False,False,False,True,1
2015-04-22,1.7381354655273409,3,True,1.3424183600443502,False,False,False,True,False,4
2014-10-30,0.3008562786327335,2,True,-0.2487981377591212,False,False,False,True,True,3
2015-05-08,-0.45864242213431655,3,True,-0.5888016629308033,False,False,False,True,False,2
2014-07-01,0.16626157216768664,2,False,-0.27599841977285566,True,False,False,True,False,2
2014-10-23,-0.04043744133220671,3,False,-0.8608044830681487,False,False,False,True,True,3
2014-11-12,0.8824976887138287,3,False,1.5464204751473596,False,False,False,True,False,2
2015-01-16,-0.12215565597169945,2,True,-0.07199630466984645,False,False,False,True,True,2
2015-03-24,0.4018023084815186,3,False,-0.3439991248071921,False,False,False,True,True,3
2014-07-24,0.8392351044929208,4,True,0.09120538741256086,False,False,False,True,True,4
2014-08-12,-0.8145973511963422,4,False,0.07352520410363333,False,False,False,True,False,1
2014-07-02,-0.19425996300654597,3,False,-0.07199630466984645,False,False,False,True,False,3
2014-07-25,0.5748526453651502,4,True,1.6008210391748285,False,False,False,True,True,3
2014-06-11,0.5412039687488885,2,True,-0.37119940682092656,False,False,False,False,True,3
2014-07-29,0.04608772710960911,2,True,0.25440707949496816,False,True,False,True,True,3
2015-04-02,-0.42499374551805486,2,False,-0.45280025286213044,False,False,False,True,False,2
2014-07-29,-0.8143570035062261,2,False,-1.0784067391780252,False,False,False,False,True,2
2014-10-27,1.75255632693431,5,False,1.478419770113023,False,False,False,True,False,2
2015-05-08,-0.9153030333550112,2,False,-0.15359715071105032,False,False,False,True,False,1
2015-01-27,0.07012249612122462,3,True,0.023204682378224446,False,False,False,True,False,3
2014-07-25,-0.3144338080646235,2,False,1.3016179370237488,False,False,False,True,False,2
2015-01-22,-0.05005134893685292,2,True,0.07760524640569341,False,False,False,False,True,3
2014-06-28,-0.7734978961864797,2,True,-0.3439991248071921,False,False,False,True,True,2
2015-03-04,0.21433111019091766,2,True,0.34960806654303905,False,False,False,True,True,1
2014-10-16,-1.56424179666863,1,False,-1.5136112513977782,False,False,False,False,True,1
2014-09-02,-0.5643954057854248,3,True,-0.7384032140063431,False,False,False,True,False,2
2014-05-19,-0.5235362984656784,2,True,0.15920609244689726,False,False,True,True,True,2
2014-08-11,-0.42980069932037795,3,False,1.165616526955076,False,False,False,True,False,1
2014-05-28,-0.9874073403898577,1,False,-0.7112029319926086,False,False,False,True,True,2
2014-08-06,2.016938786062081,5,True,0.74401215574219,False,False,False,True,False,4
2014-11-12,-1.3397570541001411,2,False,-1.1736077262260962,False,False,False,False,True,1
2014-10-22,-0.7951291882969337,3,True,1.6008210391748285,False,False,False,True,False,1
2014-11-20,1.079582794609076,4,False,-0.3725594209216134,False,False,False,True,False,3
2014-05-07,-1.3959984135873214,2,False,-0.6296020859514052,False,False,False,False,True,1
2014-08-13,1.6804520198994637,5,False,1.478419770113023,False,False,False,True,False,2
2015-02-11,-1.049897739820058,2,False,-0.8472043420612815,False,False,False,True,True,1
2014-10-05,-1.4701456759881553,2,False,-0.8880047650818834,False,False,False,False,True,1
2014-07-10,-1.1220020468549046,1,False,-1.3504095593153709,False,False,False,False,True,1
2014-10-02,1.6323824818762327,3,True,1.478419770113023,False,False,False,True,False,3
2014-12-01,-0.36070073841198336,1,True,-0.35759926581405954,False,False,True,True,True,2
2014-11-12,-0.14619042498331494,3,False,0.6352110276872517,False,False,False,False,False,1
2015-01-07,1.800625864957541,4,False,1.8592237183053066,False,False,False,True,False,4
2014-06-05,-1.1844924462851047,1,True,-1.0376063161574234,False,False,False,False,True,1
2014-08-26,0.19029634117930216,4,False,1.274417655010014,False,False,False,True,False,3
2014-10-16,-0.9153030333550112,3,False,-0.23519799675225375,False,False,False,True,True,1
2014-05-29,1.1901427320625073,3,True,0.009604541371356997,False,False,False,True,True,4
2015-02-05,0.09656074203400168,4,False,1.6824218852160324,False,False,False,True,False,2
2014-06-23,0.6709917214116123,2,True,0.24080693848810072,False,False,True,False,False,3
2014-08-13,1.560278174841386,2,False,-1.2280082902535652,False,False,False,False,True,4
2015-05-06,-0.07408611794846842,2,True,0.07488521820432018,False,False,False,False,True,2
2014-10-10,-0.7566735578783488,2,False,-0.9560054701162198,False,False,False,False,True,3
2015-03-26,-0.09812088696008393,2,True,-0.09919658668358135,False,False,False,True,True,3
2015-01-06,-0.6749553432388561,2,False,-1.1328073032054944,False,False,False,False,True,4
2014-05-29,0.8434652238389652,4,False,1.3288182190374829,False,False,False,True,False,3
2015-01-28,-0.7920046683254236,2,False,-0.6024018039376703,False,False,False,True,True,2
2014-09-08,2.1562923767914275,4,False,2.2400276664975913,False,False,False,True,False,4
2014-05-08,-0.2978498174466088,3,True,-0.5616013809170688,False,False,False,True,False,3
2014-08-14,0.6469569523999968,3,False,0.009604541371356997,False,False,False,True,False,4
2015-05-13,1.197353162765992,3,True,1.7504225902503687,False,False,False,True,False,4
2015-02-02,-0.8480056801224878,2,False,-1.0784067391780252,False,False,False,True,False,2
2014-07-03,-1.2277550305060128,1,False,-1.0240061751505563,False,False,False,False,False,1
2015-03-09,-1.0354768784130888,1,False,-1.7176133665007873,False,False,False,False,True,2
2014-08-29,-1.1844924462851047,2,False,-1.2552085722672999,False,False,False,False,True,1
2014-11-19,0.6036943681790888,3,False,0.1728062334537643,False,False,False,True,False,4
2014-07-18,-1.28543847613389,2,False,-0.9560054701162198,False,False,False,False,True,1
2015-05-06,-0.5860266978958787,2,False,0.09120538741256086,False,False,False,True,False,2
2015-03-25,-0.5163258677621938,1,True,1.6416214621954308,False,False,True,False,True,2
2014-06-13,-0.8480056801224878,2,False,-1.0512064571642907,False,False,True,True,True,2
2014-06-19,0.31287366313854126,3,False,1.5464204751473596,False,False,False,True,False,2
2015-03-26,-1.686819118627869,1,False,-1.5136112513977782,False,False,False,False,True,1
2014-05-22,-0.43460765312270105,2,False,-0.9560054701162198,False,False,False,False,True,3
2014-05-18,0.28470491385692787,3,True,0.24080693848810072,False,False,False,True,True,3
2014-07-23,0.04608772710960911,2,True,0.6352110276872517,False,False,True,True,True,2
2014-07-19,-1.2998593375408594,1,False,-1.4864109693840437,False,False,False,False,True,1
2014-06-25,0.8152003354813053,3,False,-0.13999700970418286,False,True,False,True,True,3
2014-11-04,-0.8431987263201647,3,False,-0.5480012399102013,False,False,False,False,True,1
2015-02-11,-0.44422156072734725,3,True,0.44480905359110995,False,False,False,False,True,3
2015-02-15,-1.232561984308336,1,False,-0.7928037780338125,False,False,False,False,False,1
2014-07-29,-0.06927916414614532,2,False,-0.9424053291093526,False,False,True,False,False,3
2014-12-31,-0.5307467291691631,2,False,-0.5888016629308033,False,False,False,True,True,2
2015-03-25,2.261132039220094,3,True,1.9136242823327765,False,False,False,True,True,4
2014-08-07,-0.12215565597169945,3,True,-0.2487981377591212,False,False,False,True,False,3
2015-02-24,-0.7831118037911259,2,True,0.44480905359110995,False,False,False,True,True,1
2014-08-06,0.3345049552489952,3,False,0.11840566942629534,False,False,False,True,False,4
